seq,is_true,is_ignore,path,x0,x1,y0,y1,col
1,FALSE,FALSE,bielefeld_000000_020900_leftImg8bit_rF_4415.png,671,703,401,497,r
2,FALSE,FALSE,bielefeld_000000_020900_leftImg8bit_rF_4416.png,679,711,429,525,r
3,FALSE,FALSE,bielefeld_000000_020900_leftImg8bit_rF_4417.png,-13,19,-20,76,r
4,FALSE,FALSE,bielefeld_000000_020900_leftImg8bit_gF_4418.png,392,424,154,250,g
5,FALSE,FALSE,bielefeld_000000_020900_leftImg8bit_gF_4419.png,3,35,188,284,g
6,FALSE,FALSE,bielefeld_000000_020900_leftImg8bit_gF_4420.png,1844,1876,31,127,g
0,FALSE,FALSE,bielefeld_000000_021221_leftImg8bit_rF_4421.png,228,260,326,422,r
1,FALSE,FALSE,bielefeld_000000_021221_leftImg8bit_rF_4422.png,835,867,-26,70,r
2,FALSE,FALSE,bielefeld_000000_021221_leftImg8bit_rF_4423.png,931,963,-17,79,r
3,FALSE,FALSE,bielefeld_000000_021221_leftImg8bit_gF_4424.png,240,272,294,390,g
4,FALSE,FALSE,bielefeld_000000_021221_leftImg8bit_gF_4425.png,689,721,357,453,g
5,FALSE,FALSE,bielefeld_000000_021221_leftImg8bit_gF_4426.png,356,388,403,499,g
6,FALSE,FALSE,bielefeld_000000_021221_leftImg8bit_gF_4427.png,1135,1167,423,519,g
7,FALSE,FALSE,bielefeld_000000_021221_leftImg8bit_gF_4428.png,37,69,97,193,g
0,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_rF_4429.png,1443,1475,366,462,r
1,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4430.png,1717,1749,-48,48,g
2,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4431.png,124,156,401,497,g
3,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4432.png,1338,1370,345,441,g
4,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4433.png,117,149,377,473,g
5,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4434.png,1559,1591,337,433,g
6,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4435.png,133,165,377,473,g
7,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4436.png,40,72,396,492,g
8,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4437.png,977,1009,444,540,g
9,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4438.png,1415,1447,337,433,g
10,FALSE,FALSE,bielefeld_000000_021341_leftImg8bit_gF_4439.png,1586,1618,421,517,g
0,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_rF_4440.png,1730,1762,475,571,r
1,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_rF_4441.png,1318,1350,346,442,r
2,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_rF_4442.png,641,673,470,566,r
3,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_rF_4443.png,1348,1380,476,572,r
4,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_rF_4444.png,252,284,323,419,r
5,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_rF_4445.png,725,757,439,535,r
6,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_gF_4446.png,882,914,-44,52,g
7,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_gF_4447.png,1626,1658,387,483,g
8,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_gF_4448.png,259,291,5,101,g
9,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_gF_4449.png,842,874,444,540,g
10,FALSE,FALSE,bielefeld_000000_021381_leftImg8bit_gF_4450.png,660,692,440,536,g
0,FALSE,FALSE,bielefeld_000000_021625_leftImg8bit_rF_4451.png,2002,2034,-20,76,r
1,FALSE,FALSE,bielefeld_000000_021625_leftImg8bit_gF_4452.png,373,405,314,410,g
0,FALSE,FALSE,bielefeld_000000_021826_leftImg8bit_rF_4453.png,992,1024,-26,70,r
1,FALSE,FALSE,bielefeld_000000_021826_leftImg8bit_rF_4454.png,1253,1285,341,437,r
2,FALSE,FALSE,bielefeld_000000_021826_leftImg8bit_gF_4455.png,1279,1311,220,316,g
3,FALSE,FALSE,bielefeld_000000_021826_leftImg8bit_gF_4456.png,1168,1200,279,375,g
4,FALSE,FALSE,bielefeld_000000_021826_leftImg8bit_gF_4457.png,1097,1129,114,210,g
5,FALSE,FALSE,bielefeld_000000_021826_leftImg8bit_gF_4458.png,1245,1277,292,388,g
6,FALSE,FALSE,bielefeld_000000_021826_leftImg8bit_gF_4459.png,1128,1160,60,156,g
0,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_rF_4460.png,1727,1759,243,339,r
1,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_rF_4461.png,1732,1764,349,445,r
2,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_rF_4462.png,1113,1145,310,406,r
3,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_rF_4463.png,1964,1996,107,203,r
4,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_rF_4464.png,1092,1124,300,396,r
5,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_rF_4465.png,1731,1763,266,362,r
6,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_gF_4466.png,919,951,-6,90,g
7,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_gF_4467.png,623,655,182,278,g
8,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_gF_4468.png,1978,2010,57,153,g
9,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_gF_4469.png,977,1009,362,458,g
10,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_gF_4470.png,-9,23,-1,95,g
11,FALSE,FALSE,bielefeld_000000_022261_leftImg8bit_gF_4471.png,636,668,183,279,g
0,FALSE,FALSE,bielefeld_000000_022835_leftImg8bit_gF_4472.png,1061,1093,414,510,g
1,FALSE,FALSE,bielefeld_000000_022835_leftImg8bit_gF_4473.png,1910,1942,49,145,g
0,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4474.png,1302,1334,-22,74,r
1,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4475.png,1847,1879,-21,75,r
2,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4476.png,1450,1482,-23,73,r
3,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4477.png,183,215,444,540,r
4,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4478.png,1578,1610,41,137,r
5,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4479.png,987,1019,98,194,r
6,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4480.png,1352,1384,-22,74,r
7,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4481.png,823,855,307,403,r
8,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4482.png,1936,1968,250,346,r
9,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4483.png,1609,1641,15,111,r
10,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4484.png,1167,1199,382,478,r
11,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4485.png,710,742,397,493,r
12,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4486.png,1936,1968,231,327,r
13,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_rF_4487.png,740,772,228,324,r
14,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_gF_4488.png,1405,1437,230,326,g
15,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_gF_4489.png,70,102,367,463,g
16,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_gF_4490.png,1465,1497,150,246,g
17,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_gF_4491.png,1286,1318,290,386,g
18,FALSE,FALSE,bielefeld_000000_025061_leftImg8bit_gF_4492.png,1893,1925,209,305,g
0,FALSE,FALSE,bielefeld_000000_025426_leftImg8bit_rF_4493.png,1473,1505,395,491,r
1,FALSE,FALSE,bielefeld_000000_025426_leftImg8bit_gF_4494.png,-9,23,-46,50,g
2,FALSE,FALSE,bielefeld_000000_025426_leftImg8bit_gF_4495.png,1227,1259,271,367,g
3,FALSE,FALSE,bielefeld_000000_025426_leftImg8bit_gF_4496.png,480,512,305,401,g
4,FALSE,FALSE,bielefeld_000000_025426_leftImg8bit_gF_4497.png,1648,1680,439,535,g
5,FALSE,FALSE,bielefeld_000000_025426_leftImg8bit_gF_4498.png,1272,1304,254,350,g
6,FALSE,FALSE,bielefeld_000000_025426_leftImg8bit_gF_4499.png,1609,1641,343,439,g
0,FALSE,FALSE,bielefeld_000000_025748_leftImg8bit_gF_4500.png,233,265,316,412,g
0,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_rF_4501.png,1486,1518,242,338,r
1,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_rF_4502.png,1468,1500,-21,75,r
2,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_rF_4503.png,318,350,105,201,r
3,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_rF_4504.png,1428,1460,-23,73,r
4,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_rF_4505.png,130,162,39,135,r
5,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_rF_4506.png,1033,1065,66,162,r
6,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_gF_4507.png,1014,1046,304,400,g
7,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_gF_4508.png,1608,1640,364,460,g
8,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_gF_4509.png,593,625,-62,34,g
9,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_gF_4510.png,1191,1223,85,181,g
10,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_gF_4511.png,997,1029,-35,61,g
11,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_gF_4512.png,830,862,61,157,g
12,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_gF_4513.png,1438,1470,318,414,g
13,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_gF_4514.png,1875,1907,102,198,g
14,FALSE,FALSE,bielefeld_000000_026053_leftImg8bit_gF_4515.png,884,916,10,106,g
0,FALSE,FALSE,bielefeld_000000_026296_leftImg8bit_rF_4516.png,465,497,468,564,r
1,FALSE,FALSE,bielefeld_000000_026296_leftImg8bit_rF_4517.png,362,394,337,433,r
2,FALSE,FALSE,bielefeld_000000_026296_leftImg8bit_rF_4518.png,1242,1274,392,488,r
3,FALSE,FALSE,bielefeld_000000_026296_leftImg8bit_rF_4519.png,1182,1214,435,531,r
4,FALSE,FALSE,bielefeld_000000_026296_leftImg8bit_gF_4520.png,710,742,326,422,g
5,FALSE,FALSE,bielefeld_000000_026296_leftImg8bit_gF_4521.png,1380,1412,339,435,g
0,FALSE,FALSE,bielefeld_000000_026550_leftImg8bit_rF_4522.png,1136,1168,-24,72,r
1,FALSE,FALSE,bielefeld_000000_026550_leftImg8bit_rF_4523.png,1463,1495,401,497,r
2,FALSE,FALSE,bielefeld_000000_026550_leftImg8bit_rF_4524.png,1257,1289,414,510,r
3,FALSE,FALSE,bielefeld_000000_026550_leftImg8bit_gF_4525.png,1864,1896,368,464,g
4,FALSE,FALSE,bielefeld_000000_026550_leftImg8bit_gF_4526.png,961,993,364,460,g
0,FALSE,FALSE,bielefeld_000000_026660_leftImg8bit_rF_4527.png,1598,1630,-23,73,r
1,FALSE,FALSE,bielefeld_000000_026660_leftImg8bit_rF_4528.png,1907,1939,226,322,r
2,FALSE,FALSE,bielefeld_000000_026660_leftImg8bit_rF_4529.png,1132,1164,-24,72,r
3,FALSE,FALSE,bielefeld_000000_026660_leftImg8bit_rF_4530.png,1944,1976,222,318,r
4,FALSE,FALSE,bielefeld_000000_026660_leftImg8bit_rF_4531.png,853,885,377,473,r
5,FALSE,FALSE,bielefeld_000000_026660_leftImg8bit_rF_4532.png,1218,1250,321,417,r
0,FALSE,FALSE,bielefeld_000000_026823_leftImg8bit_rF_4533.png,882,914,377,473,r
0,FALSE,FALSE,bielefeld_000000_027221_leftImg8bit_rF_4534.png,1147,1179,394,490,r
1,FALSE,FALSE,bielefeld_000000_027221_leftImg8bit_gF_4535.png,834,866,228,324,g
2,FALSE,FALSE,bielefeld_000000_027221_leftImg8bit_gF_4536.png,340,372,413,509,g
3,FALSE,FALSE,bielefeld_000000_027221_leftImg8bit_gF_4537.png,937,969,-7,89,g
4,FALSE,FALSE,bielefeld_000000_027221_leftImg8bit_gF_4538.png,913,945,-12,84,g
0,FALSE,FALSE,bielefeld_000000_027586_leftImg8bit_gF_4539.png,1441,1473,35,131,g
1,FALSE,FALSE,bielefeld_000000_027586_leftImg8bit_gF_4540.png,1433,1465,98,194,g
0,FALSE,FALSE,bielefeld_000000_027928_leftImg8bit_rF_4541.png,446,478,245,341,r
0,FALSE,FALSE,bielefeld_000000_028046_leftImg8bit_gF_4542.png,144,176,151,247,g
0,FALSE,FALSE,bielefeld_000000_028148_leftImg8bit_gF_4543.png,1450,1482,-50,46,g
0,FALSE,FALSE,bielefeld_000000_028414_leftImg8bit_rF_4544.png,1070,1102,363,459,r
1,FALSE,FALSE,bielefeld_000000_028414_leftImg8bit_gF_4545.png,1093,1125,344,440,g
2,FALSE,FALSE,bielefeld_000000_028414_leftImg8bit_gF_4546.png,200,232,16,112,g
0,FALSE,FALSE,bielefeld_000000_029148_leftImg8bit_gF_4547.png,1342,1374,299,395,g
1,FALSE,FALSE,bielefeld_000000_029148_leftImg8bit_gF_4548.png,1439,1471,304,400,g
2,FALSE,FALSE,bielefeld_000000_029148_leftImg8bit_gF_4549.png,901,933,313,409,g
3,FALSE,FALSE,bielefeld_000000_029148_leftImg8bit_gF_4550.png,1092,1124,-9,87,g
0,FALSE,FALSE,bielefeld_000000_030038_leftImg8bit_gF_4551.png,1990,2022,189,285,g
0,FALSE,FALSE,bielefeld_000000_030366_leftImg8bit_gF_4552.png,1953,1985,169,265,g
1,FALSE,FALSE,bielefeld_000000_030366_leftImg8bit_gF_4553.png,1990,2022,189,285,g
2,FALSE,FALSE,bielefeld_000000_030366_leftImg8bit_gF_4554.png,1908,1940,187,283,g
0,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_rF_4555.png,1239,1271,161,257,r
1,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_rF_4556.png,1314,1346,112,208,r
2,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_rF_4557.png,1883,1915,-21,75,r
3,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_rF_4558.png,990,1022,-25,71,r
4,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_rF_4559.png,1323,1355,102,198,r
5,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4560.png,1217,1249,113,209,g
6,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4561.png,1355,1387,-40,56,g
7,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4562.png,1196,1228,-44,52,g
8,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4563.png,1164,1196,23,119,g
9,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4564.png,585,617,109,205,g
10,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4565.png,1640,1672,-10,86,g
11,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4566.png,1639,1671,13,109,g
12,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4567.png,480,512,17,113,g
13,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4568.png,1184,1216,83,179,g
14,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4569.png,1309,1341,-38,58,g
15,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4570.png,1647,1679,3,99,g
16,FALSE,FALSE,bielefeld_000000_030958_leftImg8bit_gF_4571.png,1767,1799,-40,56,g
0,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4572.png,227,259,51,147,g
1,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4573.png,823,855,7,103,g
2,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4574.png,541,573,65,161,g
3,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4575.png,309,341,84,180,g
4,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4576.png,523,555,17,113,g
5,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4577.png,408,440,-32,64,g
6,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4578.png,60,92,60,156,g
7,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4579.png,533,565,28,124,g
8,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4580.png,234,266,72,168,g
9,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4581.png,327,359,51,147,g
10,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4582.png,214,246,66,162,g
11,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4583.png,607,639,27,123,g
12,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4584.png,423,455,1,97,g
13,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4585.png,315,347,-50,46,g
14,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4586.png,565,597,0,96,g
15,FALSE,FALSE,bielefeld_000000_031244_leftImg8bit_gF_4587.png,376,408,-14,82,g
0,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_rF_4588.png,1080,1112,393,489,r
1,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_rF_4589.png,963,995,53,149,r
2,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_rF_4590.png,880,912,191,287,r
3,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4591.png,421,453,-16,80,g
4,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4592.png,865,897,156,252,g
5,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4593.png,893,925,173,269,g
6,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4594.png,532,564,135,231,g
7,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4595.png,850,882,189,285,g
8,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4596.png,786,818,226,322,g
9,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4597.png,1685,1717,284,380,g
10,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4598.png,368,400,319,415,g
11,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4599.png,523,555,107,203,g
12,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4600.png,933,965,-52,44,g
13,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4601.png,675,707,135,231,g
14,FALSE,FALSE,bielefeld_000000_031510_leftImg8bit_gF_4602.png,824,856,189,285,g
0,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_rF_4603.png,812,844,22,118,r
1,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_rF_4604.png,845,877,37,133,r
2,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4605.png,156,188,-25,71,g
3,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4606.png,697,729,224,320,g
4,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4607.png,1669,1701,57,153,g
5,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4608.png,740,772,114,210,g
6,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4609.png,823,855,14,110,g
7,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4610.png,693,725,187,283,g
8,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4611.png,680,712,135,231,g
9,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4612.png,589,621,69,165,g
10,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4613.png,1586,1618,81,177,g
11,FALSE,FALSE,bielefeld_000000_032388_leftImg8bit_gF_4614.png,657,689,107,203,g
0,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_rF_4615.png,643,675,364,460,r
1,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4616.png,1552,1584,-53,43,g
2,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4617.png,710,742,111,207,g
3,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4618.png,1668,1700,57,153,g
4,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4619.png,740,772,114,210,g
5,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4620.png,657,689,106,202,g
6,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4621.png,823,855,14,110,g
7,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4622.png,618,650,116,212,g
8,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4623.png,783,815,13,109,g
9,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4624.png,627,659,32,128,g
10,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4625.png,589,621,69,165,g
11,FALSE,FALSE,bielefeld_000000_032766_leftImg8bit_gF_4626.png,1604,1636,79,175,g
0,FALSE,FALSE,bielefeld_000000_033675_leftImg8bit_gF_4627.png,757,789,83,179,g
1,FALSE,FALSE,bielefeld_000000_033675_leftImg8bit_gF_4628.png,1459,1491,32,128,g
2,FALSE,FALSE,bielefeld_000000_033675_leftImg8bit_gF_4629.png,1333,1365,-35,61,g
0,FALSE,FALSE,bielefeld_000000_033770_leftImg8bit_gF_4630.png,1087,1119,77,173,g
1,FALSE,FALSE,bielefeld_000000_033770_leftImg8bit_gF_4631.png,430,462,380,476,g
2,FALSE,FALSE,bielefeld_000000_033770_leftImg8bit_gF_4632.png,124,156,-27,69,g
3,FALSE,FALSE,bielefeld_000000_033770_leftImg8bit_gF_4633.png,3,35,-3,93,g
4,FALSE,FALSE,bielefeld_000000_033770_leftImg8bit_gF_4634.png,268,300,-3,93,g
0,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_rF_4635.png,1319,1351,398,494,r
1,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_rF_4636.png,788,820,-25,71,r
2,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4637.png,631,663,-51,45,g
3,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4638.png,1469,1501,71,167,g
4,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4639.png,1544,1576,124,220,g
5,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4640.png,1429,1461,18,114,g
6,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4641.png,1557,1589,57,153,g
7,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4642.png,792,824,131,227,g
8,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4643.png,1331,1363,158,254,g
9,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4644.png,1389,1421,369,465,g
10,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4645.png,704,736,37,133,g
11,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4646.png,641,673,-61,35,g
12,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4647.png,1371,1403,65,161,g
13,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4648.png,657,689,-34,62,g
14,FALSE,FALSE,bielefeld_000000_033979_leftImg8bit_gF_4649.png,629,661,-61,35,g
0,FALSE,FALSE,bielefeld_000000_034705_leftImg8bit_rF_4650.png,1253,1285,-24,72,r
1,FALSE,FALSE,bielefeld_000000_034705_leftImg8bit_gF_4651.png,1116,1148,-38,58,g
2,FALSE,FALSE,bielefeld_000000_034705_leftImg8bit_gF_4652.png,1269,1301,-21,75,g
3,FALSE,FALSE,bielefeld_000000_034705_leftImg8bit_gF_4653.png,1259,1291,88,184,g
4,FALSE,FALSE,bielefeld_000000_034705_leftImg8bit_gF_4654.png,1303,1335,51,147,g
0,FALSE,FALSE,bielefeld_000000_034929_leftImg8bit_rF_4655.png,1107,1139,375,471,r
1,FALSE,FALSE,bielefeld_000000_034929_leftImg8bit_rF_4656.png,736,768,371,467,r
2,FALSE,FALSE,bielefeld_000000_034929_leftImg8bit_gF_4657.png,1126,1158,-61,35,g
3,FALSE,FALSE,bielefeld_000000_034929_leftImg8bit_gF_4658.png,1590,1622,78,174,g
4,FALSE,FALSE,bielefeld_000000_034929_leftImg8bit_gF_4659.png,1560,1592,-17,79,g
5,FALSE,FALSE,bielefeld_000000_034929_leftImg8bit_gF_4660.png,1460,1492,122,218,g
0,FALSE,FALSE,bielefeld_000000_035223_leftImg8bit_rF_4661.png,482,514,325,421,r
1,FALSE,FALSE,bielefeld_000000_035223_leftImg8bit_rF_4662.png,904,936,353,449,r
2,FALSE,FALSE,bielefeld_000000_035223_leftImg8bit_gF_4663.png,829,861,360,456,g
3,FALSE,FALSE,bielefeld_000000_035223_leftImg8bit_gF_4664.png,1120,1152,3,99,g
4,FALSE,FALSE,bielefeld_000000_035223_leftImg8bit_gF_4665.png,707,739,67,163,g
5,FALSE,FALSE,bielefeld_000000_035223_leftImg8bit_gF_4666.png,1205,1237,-20,76,g
0,FALSE,FALSE,bielefeld_000000_035537_leftImg8bit_rF_4667.png,1180,1212,-24,72,r
1,FALSE,FALSE,bielefeld_000000_035537_leftImg8bit_rF_4668.png,848,880,392,488,r
2,FALSE,FALSE,bielefeld_000000_035537_leftImg8bit_gF_4669.png,397,429,-39,57,g
3,FALSE,FALSE,bielefeld_000000_035537_leftImg8bit_gF_4670.png,1187,1219,-40,56,g
0,FALSE,FALSE,bielefeld_000000_035879_leftImg8bit_gF_4671.png,1536,1568,173,269,g
1,FALSE,FALSE,bielefeld_000000_035879_leftImg8bit_gF_4672.png,872,904,21,117,g
0,FALSE,FALSE,bielefeld_000000_036732_leftImg8bit_gF_4673.png,1010,1042,16,112,g
1,FALSE,FALSE,bielefeld_000000_036732_leftImg8bit_gF_4674.png,1192,1224,93,189,g
2,FALSE,FALSE,bielefeld_000000_036732_leftImg8bit_gF_4675.png,1236,1268,-34,62,g
3,FALSE,FALSE,bielefeld_000000_036732_leftImg8bit_gF_4676.png,1644,1676,11,107,g
0,FALSE,FALSE,bielefeld_000000_037159_leftImg8bit_gF_4677.png,170,202,2,98,g
0,FALSE,FALSE,bielefeld_000000_037422_leftImg8bit_gF_4678.png,579,611,212,308,g
1,FALSE,FALSE,bielefeld_000000_037422_leftImg8bit_gF_4679.png,344,376,-49,47,g
0,FALSE,FALSE,bielefeld_000000_038924_leftImg8bit_rF_4680.png,626,658,-29,67,r
1,FALSE,FALSE,bielefeld_000000_038924_leftImg8bit_gF_4681.png,741,773,-28,68,g
2,FALSE,FALSE,bielefeld_000000_038924_leftImg8bit_gF_4682.png,18,50,90,186,g
3,FALSE,FALSE,bielefeld_000000_038924_leftImg8bit_gF_4683.png,815,847,124,220,g
4,FALSE,FALSE,bielefeld_000000_038924_leftImg8bit_gF_4684.png,799,831,36,132,g
5,FALSE,FALSE,bielefeld_000000_038924_leftImg8bit_gF_4685.png,656,688,-13,83,g
6,FALSE,FALSE,bielefeld_000000_038924_leftImg8bit_gF_4686.png,101,133,101,197,g
